"Date","Channel Id","Channel Name","Territory","Minutes Streamed","Unique Streams","Consumption Type"
"2025-12-27","amzn1.dv.gti.e2de6851-3dd1-488d-876f-087b5ca83e5f","Karamo presented by Nosey","US","793331.06","17601","AdSupportedLinear"
"2025-12-27","amzn1.dv.gti.60d05943-e945-4adb-a5bf-0571c256acaf","Nosey","UK","161057.59","6326","AdSupportedLinear"
"2025-12-28","amzn1.dv.gti.4bb0faf5-52da-4afd-a73d-1c3efc4e61b4","Nosey","US","488983.50","19430","AdSupportedLinear"
"2025-12-28","amzn1.dv.gti.792b1add-4005-4f9f-bcc3-f3a9e24b1bbc","Confess by Nosey","US","454968.91","13141","AdSupportedLinear"
"2025-12-28","amzn1.dv.gti.df344758-140b-48b3-bcd0-506ab3ed6c82","Judge Nosey","US","395700.56","11530","AdSupportedLinear"
"2025-12-28","amzn1.dv.gti.e2de6851-3dd1-488d-876f-087b5ca83e5f","Karamo presented by Nosey","US","732906.62","17492","AdSupportedLinear"
"2025-12-28","amzn1.dv.gti.60d05943-e945-4adb-a5bf-0571c256acaf","Nosey","UK","151788.23","6515","AdSupportedLinear"
"2025-12-29","amzn1.dv.gti.4bb0faf5-52da-4afd-a73d-1c3efc4e61b4","Nosey","US","592005.25","17772","AdSupportedLinear"
"2025-12-29","amzn1.dv.gti.792b1add-4005-4f9f-bcc3-f3a9e24b1bbc","Confess by Nosey","US","573908.44","15026","AdSupportedLinear"
"2025-12-29","amzn1.dv.gti.df344758-140b-48b3-bcd0-506ab3ed6c82","Judge Nosey","US","597261.19","14012","AdSupportedLinear"
"2025-12-29","amzn1.dv.gti.e2de6851-3dd1-488d-876f-087b5ca83e5f","Karamo presented by Nosey","US","883452.56","19206","AdSupportedLinear"
"2025-12-29","amzn1.dv.gti.60d05943-e945-4adb-a5bf-0571c256acaf","Nosey","UK","154626.92","5838","AdSupportedLinear"
"2025-12-30","amzn1.dv.gti.4bb0faf5-52da-4afd-a73d-1c3efc4e61b4","Nosey","US","1130573.25","20632","AdSupportedLinear"
"2025-12-30","amzn1.dv.gti.792b1add-4005-4f9f-bcc3-f3a9e24b1bbc","Confess by Nosey","US","657529.31","15213","AdSupportedLinear"
"2025-12-30","amzn1.dv.gti.df344758-140b-48b3-bcd0-506ab3ed6c82","Judge Nosey","US","673715.62","14390","AdSupportedLinear"
"2025-12-30","amzn1.dv.gti.e2de6851-3dd1-488d-876f-087b5ca83e5f","Karamo presented by Nosey","US","1026054.75","18683","AdSupportedLinear"
"2025-12-30","amzn1.dv.gti.60d05943-e945-4adb-a5bf-0571c256acaf","Nosey","UK","210451.25","6088","AdSupportedLinear"
"2025-12-31","amzn1.dv.gti.4bb0faf5-52da-4afd-a73d-1c3efc4e61b4","Nosey","US","1140296.00","21484","AdSupportedLinear"
"2025-12-31","amzn1.dv.gti.792b1add-4005-4f9f-bcc3-f3a9e24b1bbc","Confess by Nosey","US","543011.62","13588","AdSupportedLinear"
"2025-12-31","amzn1.dv.gti.df344758-140b-48b3-bcd0-506ab3ed6c82","Judge Nosey","US","700771.94","14339","AdSupportedLinear"
"2025-12-31","amzn1.dv.gti.e2de6851-3dd1-488d-876f-087b5ca83e5f","Karamo presented by Nosey","US","341497.00","6289","AdSupportedLinear"
"2025-12-31","amzn1.dv.gti.60d05943-e945-4adb-a5bf-0571c256acaf","Nosey","UK","188149.25","5941","AdSupportedLinear"
