,,,,,,,,,
,PLUTO TV - CONTENT PARTNER REVENUE REPORTING,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,Content Partner,Series Name,Episode Name,Clip Name,Season #,Episode #,TVMs,Sessions,Net Revenue per Clip
,nosey,The Steve Wilkos Show,"Take the Test, Or Tell Me the Truth","The Steve Wilkos Show: Take the Test, Or Tell Me the Truth (S5E26)",5,26,"272,645","10,699", $ 251.50 
,nosey,The Jerry Springer Show,Tales of the Cheatin' Males,The Jerry Springer Show: Tales of the Cheatin' Males (S13E141),13,141,"165,664","7,262", $ 250.96 
,nosey,The Jerry Springer Show,"Guess What, You're a Father","The Jerry Springer Show: Guess What, You're a Father (S13E140)",13,140,"164,382","7,552", $ 250.83 
,nosey,The Jerry Springer Show,You Broke My Heart,The Jerry Springer Show: You Broke My Heart (S13E87),13,87,"154,077","7,076", $ 250.73 
,nosey,The Steve Wilkos Show,Shocking Lie Detector Results 2,The Steve Wilkos Show: Shocking Lie Detector Results 2 (S2E144),2,144,"171,652","5,654", $ 250.33 
,nosey,The Steve Wilkos Show,My Wife Moved Another Man In,The Steve Wilkos Show: My Wife Moved Another Man In (S5E15),5,15,"283,708","10,039", $ 249.03 
,nosey,The Steve Wilkos Show,You Call Yourself A Father?,The Steve Wilkos Show: You Call Yourself A Father? (S3E64),3,64,"153,104","4,962", $ 248.44 
,nosey,The Jerry Springer Show,Got Cash?,The Jerry Springer Show: Got Cash? (S11E143),11,143,"156,131","7,276", $ 247.98 
,nosey,The Jerry Springer Show,Ex-lovers Return!,The Jerry Springer Show: Ex-lovers Return! (S10E74),10,74,"175,635","7,582", $ 247.31 
,nosey,The Jerry Springer Show,Freaky Sex Stories,The Jerry Springer Show: Freaky Sex Stories (S10E94),10,94,"141,874","6,849", $ 246.04 
,nosey,The Jerry Springer Show,I'm Cheating!,The Jerry Springer Show: I'm Cheating! (S10E120),10,120,"139,780","7,155", $ 245.40 
,nosey,The Steve Wilkos Show,Intense Reactions After Results,The Steve Wilkos Show: Intense Reactions After Results (S5E30),5,30,"281,867","10,657", $ 245.23 
,nosey,Maury,Paternity and Cheating Teen Couples in Crisis,Maury: Paternity and Cheating Teen Couples in Crisis (S11E133),11,133,"122,368","5,516", $ 244.84 
,nosey,The Steve Wilkos Show,It's The Fight of Your Life,The Steve Wilkos Show: It's The Fight of Your Life (S2E132),2,132,"167,639","5,584", $ 244.74 
,nosey,Maury,Teen Mom Tests 3 Men ... Is 1 Her Baby's Dad,Maury: Teen Mom Tests 3 Men ... Is 1 Her Baby's Dad (S11E125),11,125,"112,114","4,873", $ 244.48 
,nosey,The Steve Wilkos Show,"Steve, I'm Obssessed With Him","The Steve Wilkos Show: Steve, I'm Obssessed With Him (S5E34)",5,34,"274,709","10,681", $ 243.83 
